City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,Seoul,37.5683,126.9778,45.84,51,27,1.86,KR,2021-10-24 22:09:14
1,Kruisfontein,-34.0033,24.7314,49.89,81,0,3.11,ZA,2021-10-24 22:07:08
2,Bonthe,7.5264,-12.505,78.22,86,100,5.3,SL,2021-10-24 22:10:11
3,Port Hawkesbury,45.6169,-61.3485,48.58,83,90,8.01,CA,2021-10-24 22:10:11
4,Kodiak,57.79,-152.4072,45.91,76,90,5.75,US,2021-10-24 22:09:20
5,Busselton,-33.65,115.3333,55.04,82,100,9.91,AU,2021-10-24 22:10:12
6,Waingapu,-9.6567,120.2641,78.64,84,79,1.48,ID,2021-10-24 22:05:15
7,Saint-Philippe,-21.3585,55.7679,74.48,83,47,16.37,RE,2021-10-24 22:10:13
8,Tynda,55.1667,124.7167,28.67,94,39,0.27,RU,2021-10-24 22:10:13
9,Labytnangi,66.6572,66.4183,17.24,89,84,6.73,RU,2021-10-24 22:10:13
10,Kangaba,11.9333,-8.4167,79.75,65,78,2.84,ML,2021-10-24 22:10:14
11,Avarua,-21.2078,-159.775,77.05,61,40,13.8,CK,2021-10-24 22:10:14
12,Tasiilaq,65.6145,-37.6368,32.16,86,100,45.54,GL,2021-10-24 22:05:25
13,Victoria,22.2855,114.1577,70.25,73,37,1.99,HK,2021-10-24 22:08:40
14,Itaituba,-4.2761,-55.9836,84.65,61,99,2.75,BR,2021-10-24 22:10:15
15,Atuona,-9.8,-139.0333,77.92,73,2,17.36,PF,2021-10-24 22:10:16
16,Sitka,57.0531,-135.33,49.89,50,40,0.0,US,2021-10-24 22:05:45
17,Punta Arenas,-53.15,-70.9167,44.71,42,40,32.21,CL,2021-10-24 22:08:10
18,Ushuaia,-54.8,-68.3,35.26,64,75,21.85,AR,2021-10-24 22:10:17
19,Mogadishu,2.0371,45.3438,79.43,81,45,13.76,SO,2021-10-24 22:10:17
20,Sao Filipe,14.8961,-24.4956,78.53,72,49,11.18,CV,2021-10-24 22:09:39
21,Vaini,-21.2,-175.2,78.96,78,20,13.8,TO,2021-10-24 22:10:17
22,Provideniya,64.3833,-173.3,24.91,58,0,11.18,RU,2021-10-24 22:09:24
23,Mataura,-46.1927,168.8643,59.34,74,98,3.2,NZ,2021-10-24 22:10:18
24,Iwaki,37.05,140.8833,52.23,70,7,4.32,JP,2021-10-24 22:10:19
25,Margate,51.3813,1.3862,57.88,89,94,1.99,GB,2021-10-24 22:10:19
26,Rikitea,-23.1203,-134.9692,74.73,76,43,16.53,PF,2021-10-24 22:08:53
27,Moba,33.2288,105.0179,44.8,92,100,1.99,CN,2021-10-24 22:10:20
28,Vilyuysk,63.7553,121.6247,30.63,99,100,3.87,RU,2021-10-24 22:10:20
29,Jamestown,42.097,-79.2353,51.39,98,90,3.0,US,2021-10-24 22:08:48
30,Hobart,-42.8794,147.3294,52.02,73,75,5.01,AU,2021-10-24 22:10:21
31,Saryg-Sep,51.5,95.6,30.42,71,94,1.59,RU,2021-10-24 22:10:22
32,Chokurdakh,70.6333,147.9167,-7.29,99,100,2.64,RU,2021-10-24 22:06:31
33,Vitim,59.4511,112.5578,36.32,97,100,11.16,RU,2021-10-24 22:10:23
34,Faanui,-16.4833,-151.75,76.28,87,100,15.19,PF,2021-10-24 22:08:52
35,Puerto Ayora,-0.7393,-90.3518,78.76,86,100,10.85,EC,2021-10-24 22:10:23
36,Pyay,18.8167,95.2167,73.44,95,96,1.83,MM,2021-10-24 22:10:24
37,Vilanova Del Cami,41.5717,1.6375,60.78,83,1,2.15,ES,2021-10-24 22:10:24
38,East London,-33.0153,27.9116,60.13,76,48,11.05,ZA,2021-10-24 22:07:29
39,Hilo,19.7297,-155.09,85.28,83,39,1.99,US,2021-10-24 22:08:34
40,Port Alfred,-33.5906,26.891,59.07,74,12,11.01,ZA,2021-10-24 22:10:25
41,Cape Town,-33.9258,18.4232,59.34,67,0,3.0,ZA,2021-10-24 22:07:24
42,Alvaraes,-3.2208,-64.8042,93.07,84,69,4.47,BR,2021-10-24 22:09:20
43,Longyearbyen,78.2186,15.6401,17.44,79,40,2.3,SJ,2021-10-24 22:08:34
44,Caravelas,-17.7125,-39.2481,77.36,86,2,10.45,BR,2021-10-24 22:10:26
45,Palmer,42.1584,-72.3287,55.2,62,40,4.61,US,2021-10-24 22:10:26
46,Saldanha,-33.0117,17.9442,58.75,78,0,16.13,ZA,2021-10-24 22:10:27
47,Cravo Norte,6.3017,-70.2041,84.51,65,99,7.96,CO,2021-10-24 22:10:27
48,Hamilton,39.1834,-84.5333,74.41,88,1,11.5,US,2021-10-24 22:09:09
49,Lakes Entrance,-37.8811,147.981,54.16,71,88,7.7,AU,2021-10-24 22:10:28
50,Port Elizabeth,-33.918,25.5701,52.11,81,1,3.47,ZA,2021-10-24 22:09:17
51,Narsaq,60.9167,-46.05,32.22,49,98,6.26,GL,2021-10-24 22:10:28
52,North Platte,41.1239,-100.7654,62.49,50,40,7.0,US,2021-10-24 22:10:29
53,Migori,-1.0634,34.4731,65.34,73,47,4.83,KE,2021-10-24 22:10:29
54,Albany,42.6001,-73.9662,53.62,72,94,3.36,US,2021-10-24 22:06:34
55,Bluff,-46.6,168.3333,54.43,90,96,4.32,NZ,2021-10-24 22:10:30
56,Broken Hill,-31.95,141.4333,54.86,44,0,14.41,AU,2021-10-24 22:07:23
57,Souillac,-20.5167,57.5167,75.36,73,40,12.66,MU,2021-10-24 22:10:30
58,Asau,46.4333,26.4,37.96,77,7,2.51,RO,2021-10-24 22:05:58
59,Bredasdorp,-34.5322,20.0403,49.28,77,0,4.21,ZA,2021-10-24 22:10:31
60,Pevek,69.7008,170.3133,6.39,93,100,4.03,RU,2021-10-24 22:10:31
61,Kibaya,-5.3,36.5667,63.54,69,8,5.46,TZ,2021-10-24 22:10:32
62,Pokhara,28.2333,83.9833,59.97,64,0,6.53,NP,2021-10-24 22:10:32
63,Kapaa,22.0752,-159.319,84.18,76,20,4.0,US,2021-10-24 22:10:33
64,Iqaluit,63.7506,-68.5145,29.7,92,82,5.99,CA,2021-10-24 22:10:33
65,Butaritari,3.0707,172.7902,81.48,72,48,3.24,KI,2021-10-24 22:10:34
66,Ventspils,57.3894,21.5606,49.93,81,0,12.66,LV,2021-10-24 22:10:34
67,Wakkanai,45.4094,141.6739,55.4,70,0,16.67,JP,2021-10-24 22:10:35
68,Lebu,-37.6167,-73.65,55.67,85,12,8.57,CL,2021-10-24 22:08:53
69,Mahebourg,-20.4081,57.7,75.25,73,40,12.66,MU,2021-10-24 22:08:47
70,Eureka,40.8021,-124.1637,59.63,74,100,8.01,US,2021-10-24 22:10:35
71,Gat,31.61,34.7642,69.82,100,0,3.11,IL,2021-10-24 22:10:36
72,Airai,-8.9266,125.4092,63.37,75,98,1.28,TL,2021-10-24 22:07:48
73,Vila Franca Do Campo,37.7167,-25.4333,63.01,77,0,5.99,PT,2021-10-24 22:07:36
74,Tevaitoa,-16.7833,-151.5,76.19,88,100,11.27,PF,2021-10-24 22:10:37
75,Andenes,69.3143,16.1194,37.38,65,100,11.5,NO,2021-10-24 22:10:37
76,Sligo,54.2697,-8.4694,48.02,88,26,11.92,IE,2021-10-24 22:10:38
77,Moron,-34.6534,-58.6198,74.95,29,0,4.9,AR,2021-10-24 22:10:38
78,Namatanai,-3.6667,152.4333,82.94,71,91,5.91,PG,2021-10-24 22:09:14
79,Castro,-24.7911,-50.0119,56.71,96,90,3.09,BR,2021-10-24 22:10:39
80,Mumford,5.2618,-0.759,78.19,85,33,5.66,GH,2021-10-24 22:10:39
81,Krasnoselkup,65.7,82.4667,24.82,90,98,21.32,RU,2021-10-24 22:10:40
82,Kuala Terengganu,5.3302,103.1408,77.23,88,90,4.16,MY,2021-10-24 22:10:40
83,Katsuura,35.1333,140.3,57.11,63,64,6.91,JP,2021-10-24 22:10:40
84,Cabedelo,-6.9811,-34.8339,79.47,74,99,8.55,BR,2021-10-24 22:07:57
85,Osa,57.2829,55.4567,37.29,91,98,8.86,RU,2021-10-24 22:10:41
86,Naryan-Mar,67.6713,53.087,20.19,97,82,4.76,RU,2021-10-24 22:10:42
87,Kavieng,-2.5744,150.7967,83.89,70,52,10.69,PG,2021-10-24 22:07:30
88,Tuktoyaktuk,69.4541,-133.0374,26.44,90,88,3.22,CA,2021-10-24 22:10:42
89,Bengkulu,-3.8004,102.2655,75.13,89,100,5.39,ID,2021-10-24 22:10:43
90,Zhigansk,66.7697,123.3711,6.12,100,74,5.61,RU,2021-10-24 22:10:43
91,Tomatlan,19.9333,-105.25,88.75,61,86,9.89,MX,2021-10-24 22:10:44
92,Saint-Augustin,51.226,-58.6502,44.91,89,100,24.94,CA,2021-10-24 22:10:45
93,Nikolskoye,59.7035,30.7861,34.88,80,85,5.66,RU,2021-10-24 22:06:13
94,Necochea,-38.5473,-58.7368,59.49,58,6,6.02,AR,2021-10-24 22:10:45
95,Vostok,46.4856,135.8833,31.71,75,1,4.94,RU,2021-10-24 22:07:44
96,Kristiinankaupunki,62.2743,21.376,46.49,93,100,16.64,FI,2021-10-24 22:10:46
97,Richards Bay,-28.783,32.0377,64.04,67,84,4.94,ZA,2021-10-24 22:06:46
98,Cabo San Lucas,22.8909,-109.9124,90.61,61,1,14.97,MX,2021-10-24 22:10:09
99,Geraldton,-28.7667,114.6,62.13,88,75,3.44,AU,2021-10-24 22:10:47
100,Chuy,-33.6971,-53.4616,60.57,68,0,7.38,UY,2021-10-24 22:10:47
101,Kaitangata,-46.2817,169.8464,58.73,73,100,3.06,NZ,2021-10-24 22:06:11
102,Torbay,47.6666,-52.7314,55.67,88,99,11.01,CA,2021-10-24 22:10:48
103,Awbari,26.5921,12.7805,77.04,32,57,8.93,LY,2021-10-24 22:10:49
104,Port-Gentil,-0.7193,8.7815,78.31,86,98,9.48,GA,2021-10-24 22:10:49
105,Nkhata Bay,-11.6066,34.2907,78.13,52,10,4.34,MW,2021-10-24 22:10:50
106,Joensuu,62.6012,29.7632,32.49,81,40,1.99,FI,2021-10-24 22:10:50
107,Half Moon Bay,37.4636,-122.4286,64.8,93,90,31.07,US,2021-10-24 22:10:51
108,Sumbe,-11.2061,13.8437,75.54,75,100,10.07,AO,2021-10-24 22:10:51
109,Saskylakh,71.9167,114.0833,-15.03,100,64,3.89,RU,2021-10-24 22:10:13
110,Redmond,47.674,-122.1215,54.09,85,100,1.01,US,2021-10-24 22:10:02
111,Taylor,32.3001,-99.8337,92.93,17,1,1.99,US,2021-10-24 22:06:03
112,Ranfurly,-45.1333,170.1,56.07,82,77,1.72,NZ,2021-10-24 22:10:52
113,New Norfolk,-42.7826,147.0587,51.66,60,99,3.0,AU,2021-10-24 22:10:53
114,Constitucion,-35.3333,-72.4167,60.62,73,2,17.4,CL,2021-10-24 22:10:53
115,Skjervoy,70.0311,20.9714,34.66,67,100,23.64,NO,2021-10-24 22:10:54
116,Ribeira Grande,38.5167,-28.7,66.69,72,10,9.08,PT,2021-10-24 22:10:54
117,Ust-Kuyga,70.0167,135.6,2.53,98,100,2.46,RU,2021-10-24 22:10:55
118,Bauchi,10.5,10.0,77.56,45,78,1.79,NG,2021-10-24 22:10:55
119,Qasigiannguit,68.8193,-51.1922,21.45,80,97,5.95,GL,2021-10-24 22:10:56
120,Indiana,40.0003,-86.2503,63.73,96,90,6.91,US,2021-10-24 22:10:56
121,Luderitz,-26.6481,15.1594,59.32,70,0,3.18,NA,2021-10-24 22:10:56
122,Georgetown,5.4112,100.3354,77.9,94,20,0.0,MY,2021-10-24 22:10:57
123,Petropavlovka,50.6114,105.3196,33.89,64,43,3.71,RU,2021-10-24 22:10:57
124,Arraial Do Cabo,-22.9661,-42.0278,71.49,94,100,16.31,BR,2021-10-24 22:10:58
125,Santiago,-33.4569,-70.6483,83.64,17,0,5.75,CL,2021-10-24 22:08:15
126,Pochutla,15.7432,-96.4661,85.82,70,89,8.39,MX,2021-10-24 22:10:58
127,Vardo,70.3705,31.1107,25.0,58,49,5.86,NO,2021-10-24 22:10:59
128,Upernavik,72.7868,-56.1549,15.93,67,89,8.21,GL,2021-10-24 22:10:59
129,Hermanus,-34.4187,19.2345,57.9,74,0,9.33,ZA,2021-10-24 22:11:00
130,Saint-Pierre,-21.3393,55.4781,74.57,78,90,3.44,RE,2021-10-24 22:07:10
131,Tiarei,-17.5333,-149.3333,77.02,93,100,13.89,PF,2021-10-24 22:11:00
132,Hangal,14.7667,75.1333,67.53,91,100,2.46,IN,2021-10-24 22:11:01
133,Alice Springs,-23.7,133.8833,67.55,37,5,9.22,AU,2021-10-24 22:11:01
134,Bethel,41.3712,-73.414,56.1,73,90,4.61,US,2021-10-24 22:11:02
135,Ketchikan,55.3422,-131.6461,48.74,67,81,8.61,US,2021-10-24 22:11:02
136,Dikson,73.5069,80.5464,9.18,87,100,18.19,RU,2021-10-24 22:11:03
137,Kuah,6.3265,99.8432,80.1,79,97,1.63,MY,2021-10-24 22:11:03
138,Fairmont,39.4851,-80.1426,70.38,77,72,4.29,US,2021-10-24 22:11:04
139,Bathsheba,13.2167,-59.5167,81.21,78,40,21.85,BB,2021-10-24 22:11:04
140,Laguna,38.421,-121.4238,63.27,94,90,1.99,US,2021-10-24 22:11:05
141,Thompson,55.7435,-97.8558,38.26,66,13,6.22,CA,2021-10-24 22:11:05
142,Coquimbo,-29.9533,-71.3436,60.53,77,0,12.66,CL,2021-10-24 22:11:06
143,Pangody,65.85,74.4859,22.73,86,20,15.43,RU,2021-10-24 22:11:06
144,Fukue,32.6881,128.8419,61.68,62,100,4.65,JP,2021-10-24 22:07:03
145,Knysna,-34.0363,23.0471,53.67,78,0,4.54,ZA,2021-10-24 22:11:07
146,Yellowknife,62.456,-114.3525,42.42,87,100,18.99,CA,2021-10-24 22:11:07
147,Pitkyaranta,61.5734,31.4792,33.73,72,91,9.28,RU,2021-10-24 22:11:08
148,Cockburn Town,21.4612,-71.1419,82.36,65,40,8.05,TC,2021-10-24 22:06:22
149,Pisco,-13.7,-76.2167,66.25,68,0,21.85,PE,2021-10-24 22:11:09
150,Camacha,33.0833,-16.3333,67.42,56,40,12.66,PT,2021-10-24 22:11:09
151,Talaja,21.35,72.05,76.84,71,2,7.72,IN,2021-10-24 22:11:10
152,Gerash,27.6652,54.1371,69.55,32,0,4.09,IR,2021-10-24 22:11:10
153,Mar Del Plata,-38.0023,-57.5575,64.42,39,0,9.22,AR,2021-10-24 22:11:11
154,Vaitape,-16.5167,-151.75,76.39,87,100,15.41,PF,2021-10-24 22:11:12
155,Santa Vitoria Do Palmar,-33.5189,-53.3681,60.93,65,0,7.25,BR,2021-10-24 22:11:12
156,Madison,34.7334,-86.5667,72.99,65,1,1.01,US,2021-10-24 22:08:22
157,Sur,22.5667,59.5289,81.19,59,0,11.36,OM,2021-10-24 22:11:13
158,Komsomolskiy,40.4272,71.7189,44.02,29,0,3.67,UZ,2021-10-24 22:11:13
159,Kidodi,-7.6036,37.0044,72.72,74,4,1.32,TZ,2021-10-24 22:11:14
160,Roma,43.2128,-75.4557,55.13,69,90,0.0,US,2021-10-24 22:08:04
161,Mariana,-20.3778,-43.4161,70.3,90,100,1.68,BR,2021-10-24 22:11:14
162,Broome,42.2506,-75.833,53.38,79,90,3.0,US,2021-10-24 22:11:15
163,Mandalgovi,45.7625,106.2708,32.99,48,17,11.97,MN,2021-10-24 22:11:15
164,Qaanaaq,77.484,-69.3632,-4.61,62,0,11.97,GL,2021-10-24 22:11:16
165,Cidreira,-30.1811,-50.2056,62.76,64,0,7.4,BR,2021-10-24 22:11:16
166,Sorland,67.667,12.6934,44.87,96,100,21.94,NO,2021-10-24 22:11:17
167,Tessalit,20.1986,1.0114,87.42,19,38,10.0,ML,2021-10-24 22:11:17
168,Manokwari,-0.8667,134.0833,78.85,75,100,2.26,ID,2021-10-24 22:11:18
169,Novikovo,51.1537,37.8879,35.42,76,50,11.56,RU,2021-10-24 22:11:18
170,Poum,-20.2333,164.0167,75.6,73,55,10.74,NC,2021-10-24 22:09:55
171,Port Moresby,-9.4431,147.1797,80.74,75,26,1.32,PG,2021-10-24 22:11:19
172,Cherskiy,68.75,161.3,-15.03,99,29,5.03,RU,2021-10-24 22:09:11
173,Marsa Matruh,31.3525,27.2453,70.7,73,7,8.86,EG,2021-10-24 22:11:20
174,Gornyak,50.9942,81.4661,41.68,52,22,12.66,RU,2021-10-24 22:11:20
175,Lompoc,34.6391,-120.4579,71.74,75,90,6.91,US,2021-10-24 22:06:55
176,Mount Isa,-20.7333,139.5,78.57,53,100,8.05,AU,2021-10-24 22:11:21
177,Tukan,53.8409,57.4552,34.61,98,72,2.46,RU,2021-10-24 22:11:21
178,Balabac,7.9868,117.0645,81.18,80,100,12.33,PH,2021-10-24 22:11:22
179,Tiksi,71.6872,128.8694,-0.15,100,100,4.29,RU,2021-10-24 22:11:22
180,Sambava,-14.2667,50.1667,75.83,88,94,5.21,MG,2021-10-24 22:11:23
181,Matagami,49.7502,-77.6328,40.26,69,98,4.45,CA,2021-10-24 22:11:23
182,Atambua,-9.1061,124.8925,76.86,79,100,1.68,ID,2021-10-24 22:11:24
183,Ahipara,-35.1667,173.1667,65.98,71,16,3.6,NZ,2021-10-24 22:11:24
184,Araouane,18.9048,-3.5265,89.15,21,58,9.73,ML,2021-10-24 22:11:25
185,Morondava,-20.2833,44.2833,72.68,64,0,7.81,MG,2021-10-24 22:11:25
186,Cayenne,4.9333,-52.3333,82.09,88,75,1.99,GF,2021-10-24 22:11:26
187,Irbeyskoye,55.6428,95.4522,43.2,70,88,16.22,RU,2021-10-24 22:11:26
188,Nuevo Progreso,23.1667,-97.95,89.6,57,93,4.0,MX,2021-10-24 22:11:27
189,Vanimo,-2.6741,141.3028,78.6,88,100,4.94,PG,2021-10-24 22:09:37
190,Bassila,9.0081,1.6654,74.97,82,84,3.0,BJ,2021-10-24 22:11:28
191,Khatanga,71.9667,102.5,0.43,89,77,16.55,RU,2021-10-24 22:11:28
192,Klaksvik,62.2266,-6.589,50.92,88,92,25.72,FO,2021-10-24 22:11:29
193,Buraydah,26.326,43.975,70.97,27,0,7.49,SA,2021-10-24 22:09:09
194,Odweyne,9.4092,45.064,72.41,38,4,7.14,SO,2021-10-24 22:11:30
195,Krasnoarmeysk,51.0239,45.6969,39.29,68,96,8.59,RU,2021-10-24 22:11:30
196,Ballina,-28.8667,153.5667,69.78,91,57,6.73,AU,2021-10-24 22:08:32
197,Muisne,0.6,-80.0333,77.05,82,92,10.36,EC,2021-10-24 22:09:18
198,Dingle,10.9995,122.6711,75.47,92,99,2.64,PH,2021-10-24 22:07:43
199,Inirida,3.8653,-67.9239,78.3,91,94,2.55,CO,2021-10-24 22:10:55
200,Petropavlovsk-Kamchatskiy,53.0452,158.6483,23.59,80,0,6.71,RU,2021-10-24 22:11:21
201,Kitimat,54.0524,-128.6534,48.9,66,98,1.99,CA,2021-10-24 22:11:33
202,Kidal,18.4411,1.4078,93.61,18,80,3.62,ML,2021-10-24 22:11:34
203,Clyde River,70.4692,-68.5914,11.97,80,63,5.57,CA,2021-10-24 22:08:41
204,Bambous Virieux,-20.3428,57.7575,75.22,73,40,12.66,MU,2021-10-24 22:11:34
205,Monrovia,6.3005,-10.7969,78.57,87,100,5.99,LR,2021-10-24 22:09:08
206,Henties Bay,-22.116,14.2845,58.86,90,0,3.94,NA,2021-10-24 22:10:40
207,Ayagoz,47.9714,80.4392,35.64,44,5,6.76,KZ,2021-10-24 22:11:35
208,Fare,-16.7,-151.0167,75.29,90,100,6.51,PF,2021-10-24 22:11:35
209,Barrow,71.2906,-156.7887,28.42,80,90,5.75,US,2021-10-24 22:11:36
210,Yumen,40.2833,97.2,44.82,35,100,14.2,CN,2021-10-24 22:11:36
211,Mezen,65.8522,44.24,28.27,86,42,12.88,RU,2021-10-24 22:11:37
212,Alofi,-19.0595,-169.9187,74.89,69,65,17.38,NU,2021-10-24 22:11:37
213,Guerrero Negro,27.9769,-114.0611,70.54,58,0,15.57,MX,2021-10-24 22:07:48
214,Kupang,-10.1667,123.5833,77.58,88,20,2.3,ID,2021-10-24 22:11:38
215,Vestmannaeyjar,63.4427,-20.2734,45.72,92,100,6.87,IS,2021-10-24 22:11:39
216,Pingliang,35.5392,106.6861,44.98,90,97,3.04,CN,2021-10-24 22:11:39
217,Noumea,-22.2763,166.4572,78.78,99,19,9.35,NC,2021-10-24 22:11:31
218,Kununurra,-15.7667,128.7333,80.58,74,91,4.61,AU,2021-10-24 22:11:40
219,Belmonte,-15.8631,-38.8828,77.5,88,39,8.75,BR,2021-10-24 22:11:40
220,Touros,-5.1989,-35.4608,81.5,73,28,13.94,BR,2021-10-24 22:11:41
221,Zarate,-34.0981,-59.0286,73.94,37,0,5.7,AR,2021-10-24 22:11:41
